CASEID,WEIGHT,WEIGHTPOP,P_PARTYID7,QUALLIFE,HLTHPHYS,HLTHMNTL,SATSOC,ACTSSOC,PHYSACTS,EMOPROBS,FATIGUE,RATEPAIN,FEELA,FEELB,FEELC,FEELD,FEELE,FEELF,FEELG,FEELH,FEELI,FEELJ,STRESS1,STRESS2,STRESS3,STRESS4,LONELY1,LONELY2,LONELY3,SATFIN,FINALTER,FINRELA,GOODLIFE,KIDSSOL,HAPPY,REACT1A,REACT1B,REACT1C,REACT1D,REACT1E,REACT1F,REACT1G,REACT1H,REACT1I,REACT1J,REACT1K,REACT1L,REACT1M,REACT1N,REACT1O,REACT2A,REACT2B,REACT2C,REACT2D,REACT2E,REACT2F,REACT2G,REACT2H,REACT2I,REACT2J,REACT2K,REACT2L,REACT2M,REACT2N,REACT2O,THNGA,THNGB,THNGC,THNGD,THNGE,INFO,CHANGE,Q9,Q10,Q11,Q14,ECONIMPACTA,ECONIMPACTB,ECONIMPACTC,ECONIMPACTD,ECONIMPACTE,ECONIMPACTF,ECONIMPACTG,ECONIMPACTH,ECONIMPACTI,ECONIMPACTJ,ECONIMPACTK,ECONIMPACTL,ECONIMPACTM,ECONIMPACTN,ECONIMPACTO,ECONIMPACTP,ECONIMPACTQ,Q25_1,Q25_2,Q25_3,Q25_4,Q25_DK,Q25_SKP,Q25_REF,Q19,Q20_1,Q20_2,Q20_3,Q20_DK,Q20_SKP,Q20_REF,Q21A,Q21B,Q21C,Q21D,Q21E,Q21F,Q21G,CAREGAPA,CAREGAPB,CAREGAPC,CAREGAPD,CAREGAPE,CAREGAPF,CAREGAPG,CAREGAPH,CAREGAPI,CAREGAPJ,CAREGAPK,CAREGAPL,WHYCAREGAPA,WHYCAREGAPB,WHYCAREGAPC,WHYCAREGAPD,WHYCAREGAPE,WHYCAREGAPF,WHYCAREGAPG,WHYCAREGAPH,WHYCAREGAPI,WHYCAREGAPJ,WHYCAREGAPK,WHYCAREGAPL,TELEHEALTH,CAREGIVEA,CAREGIVEB,CAREGIVEC,CAREGETA,CAREGETB,CAREGETC,FLOYDPROTESTA,FLOYDPROTESTB,FLOYDPROTESTC,FLOYDPROTESTD,STARTDT,ENDDT,DURATION,SURV_MODE,SURV_LANG,DEVICE,GENDER,AGE4,AGE7,EDUC4,MARITAL,EMPLOY,REGION4,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,HHSIZE,HH01,HH25,HH612,HH1317,HH18OV,HHINCOME,EDU_R3,INC_R3,EMPLOYED,MARRIED,RACETH,AGE_GROUP_R5,HOTSPOT
288,1,131713,Strong Republican,Very good,Good,Very good,Very good,Very good,Completely,Never,Mild,2,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Never,Very often,Very often,Never,Never,Never,Never,Satisfied,Better,Average,Neither agree nor disagree,Much worse,Very happy,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,,,,,,,,,,,,,No,No,No,Yes,No,Occasionally,Some,No,No,Yes,"Yes, I receive full pay but do not have to take leave",No,No,No,No,Yes,No,No,No,SKIPPED ON WEB,No,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,No,No,No,No,No,Disagree,Strongly disagree,Disagree,Strongly disagree,23JUL20:11:16:22,23JUL20:11:25:26,9,Web Interview,English,Desktop,Female,30-44,35-44,Some college,Married,Working - as a paid employee,South,West South Central,Non-Metro Area,Non-internet household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,4,0,0,0,0,1,"$75,000 to under $100,000",Some college,"$50,000 to under $100,000",Employed,Married/co-habitating,Other,40 to 59,0
915,1,172583,Strong Republican,Very good,Very good,Very good,Very good,Very good,Moderately,Sometimes,Mild,7,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Almost never,Very often,Fairly often,Fairly often,Rarely,Sometimes,Sometimes,More or less satisfied,Stayed the same,Average,Neither agree nor disagree,Somewhat better,Pretty happy,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,,,,,Yes,,Yes,,,,,,,,Yes,No,No,No,No,No,Occasionally,None,No,No,No,"Yes, I receive partial pay",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,No,No,No,No,No,No,No,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,29JUL20:00:15:21,03AUG20:19:49:28,28,Phone interview,English,Phone interview (not online),Female,60+,75+,Some college,Widowed,Not working - retired,South,West South Central,Metro Area,Non-internet household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",1,0,0,0,0,1,"$10,000 to under $20,000",Some college,"Less than $50,000",Not employed,Not married,"White, non-Hispanic",65 or older,0
3032,2,195206,Lean Democrat,Poor,Poor,Fair,Good,Poor,A little,Rarely,Severe,8,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Fairly often,Fairly often,Sometimes,Sometimes,Rarely,Sometimes,Often,Not at all satisfied,Worse,Average,Strongly disagree,No children,Pretty happy,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,Yes,No,,,,No,Yes,Yes,Yes,Yes,No,No,Occasionally,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,No,No,No,No,No,No,Neither agree nor disagree,Strongly disagree,Agree,Disagree,25JUL20:10:55:44,25JUL20:11:07:58,12,Web Interview,English,Smartphone,Male,45-59,45-54,No HS diploma,Married,Working - as a paid employee,South,West South Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,2,0,0,0,0,2,"$75,000 to under $100,000",High school diploma or less,"$50,000 to under $100,000",Employed,Married/co-habitating,"White, non-Hispanic",40 to 59,0
2313,1,100082,Lean Democrat,Good,Good,Fair,Poor,Fair,Completely,Often,Moderate,6,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Sometimes,Sometimes,Almost never,Sometimes,Often,Very often,Very often,Satisfied,Stayed the same,Above average,Neither agree nor disagree,No children,Not too happy,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,,,,,,Yes,Yes,Yes,,,Yes,,,,,No,No,Yes,No,No,Often,None,No,No,Yes,"Yes, I use paid leave",No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,No,No,No,No,No,No,Agree,Agree,Agree,Disagree,22JUL20:18:07:29,22JUL20:18:21:41,15,Web Interview,English,Desktop,Male,45-59,45-54,BA or above,Married,Working - as a paid employee,South,West South Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have cellphone, but mostly use landline",2,0,0,0,0,2,"$75,000 to under $100,000",Bachelors degree or more,"$50,000 to under $100,000",Employed,Married/co-habitating,"White, non-Hispanic",40 to 59,0
1210,1,80395,Don't Lean/Independent/None,Fair,Good,Fair,Poor,Good,Completely,Sometimes,Severe,3,No,No,No,No,No,Yes,No,No,No,No,Sometimes,Sometimes,Fairly often,Sometimes,Never,Rarely,Never,Not at all satisfied,Stayed the same,Below average,Strongly agree,Somewhat worse,Pretty happy,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,,Yes,Yes,,No,,,,No,,,,No,,Yes,No,No,No,No,Occasionally,None,No,No,Yes,"Yes, I receive full pay but do not have to take leave",No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,"Some possible symptoms, but no diagnosis by doctor",No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Provider decided,,,Provider decided,,,,,,Provider decided,,,Not sure,No,No,No,No,No,No,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,22JUL20:16:09:35,22JUL20:16:16:53,8,Web Interview,English,Smartphone,Male,30-44,35-44,Some college,Married,Working - as a paid employee,South,West South Central,Metro Area,Non-internet household,Rented for cash,A mobile home or trailer,Cellphone only,6,0,0,7,2,2,"$20,000 to under $30,000",Some college,"Less than $50,000",Employed,Married/co-habitating,Other,30 to 39,0
974,2,197032,Moderate Republican,Very good,Very good,Very good,Very good,Very good,Completely,Never,None,0 - No pain,No,No,Yes,No,Yes,No,No,No,Yes,No,Never,Very often,Fairly often,Never,Never,Never,Never,Satisfied,Stayed the same,Average,Somewhat agree,Somewhat better,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,No,No,Yes,No,No,Often,None,No,No,No,"Yes, I receive full pay but do not have to take leave",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,Yes,No,Yes,No,No,No,Neither agree nor disagree,Agree,Disagree,Disagree,23JUL20:08:39:37,23JUL20:08:52:50,13,Web Interview,English,Smartphone,Male,60+,55-64,HS graduate or equivalent,Married,Not working - retired,South,West South Central,Non-Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,2,0,0,0,0,1,"$75,000 to under $100,000",High school diploma or less,"$50,000 to under $100,000",Not employed,Married/co-habitating,"White, non-Hispanic",60 to 64,0
1832,1,89430,Strong Democrat,Good,Good,Good,Good,Fair,Moderately,Rarely,Moderate,3,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Sometimes,Very often,Fairly often,Almost never,Rarely,Rarely,Rarely,More or less satisfied,Worse,Below average,Somewhat agree,Somewhat worse,Not too happy,Yes,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,No,,No,,,Yes,,,Yes,,No,,,No,Yes,No,No,Yes,No,No,Often,None,Yes,Yes,No,"No, I receive no pay",Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,,,,I decided,Provider decided,Both,Both,Both,Both,,,,Yes,Yes,No,Yes,Yes,No,Yes,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,27JUL20:22:02:03,27JUL20:22:22:34,21,Web Interview,English,Smartphone,Female,60+,55-64,Some college,Never married,Not working - other,South,West South Central,Metro Area,Internet Household,Rented for cash,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",5,0,0,0,2,3,"$150,000 or more",Some college,"$100,000 or more",Not employed,Not married,Hispanic,60 to 64,0
1715,1,83911,Moderate Democrat,Very good,Good,Excellent,Good,Good,Mostly,Rarely,Mild,6,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Almost never,Fairly often,Very often,Almost never,Never,Rarely,Rarely,Satisfied,Stayed the same,Above average,Somewhat agree,Somewhat worse,Pretty happy,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,,Yes,No,No,Yes,No,,Yes,,Yes,Yes,,,,No,Yes,Yes,No,No,Occasionally,Only a few,No,No,Yes,"Yes, I use paid leave",No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,Yes,No,Yes,No,No,No,Agree,Agree,Agree,Agree,22JUL20:15:39:45,22JUL20:15:53:58,14,Web Interview,English,Smartphone,Female,18-29,25-34,BA or above,Never married,Working - as a paid employee,South,West South Central,Metro Area,Non-internet household,Rented for cash,A building with 2 or more apartments,Cellphone only,2,0,0,0,0,2,"$75,000 to under $100,000",Bachelors degree or more,"$50,000 to under $100,000",Employed,Not married,"White, non-Hispanic",18 to 29,0
2753,1,105027,Moderate Republican,Very good,Very good,Very good,Very good,Very good,Completely,Rarely,Mild,3,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Sometimes,Fairly often,Fairly often,Almost never,Rarely,Rarely,Rarely,Satisfied,Stayed the same,Above average,Somewhat agree,Somewhat better,Very happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,No,No,No,No,No,Often,Some,No,No,Yes,"No, I receive no pay",No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,I decided,,,,,,,,Yes,No,No,No,No,No,No,Strongly agree,Strongly agree,Agree,Neither agree nor disagree,24JUL20:00:07:24,24JUL20:00:14:58,8,Web Interview,English,Smartphone,Male,45-59,45-54,Some college,Living with partner,Working - as a paid employee,South,West South Central,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,6,0,0,2,1,4,"$150,000 or more",Some college,"$100,000 or more",Employed,Married/co-habitating,"White, non-Hispanic",40 to 59,0
2641,1,93588,Moderate Democrat,Very good,Poor,Excellent,Good,Good,Completely,Rarely,None,4,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Almost never,Fairly often,Fairly often,Almost never,Never,Never,Never,More or less satisfied,Stayed the same,Average,Neither agree nor disagree,Much better,Pretty happy,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,Yes,No,Yes,No,No,Often,None,Yes,Yes,Yes,"No, I receive no pay",Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,I decided,,Yes,No,Yes,Yes,No,No,No,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,22JUL20:14:18:42,22JUL20:14:34:39,16,Web Interview,Spanish,Smartphone,Female,18-29,25-34,HS graduate or equivalent,Living with partner,Not working - other,South,West South Central,Metro Area,Non-internet household,Rented for cash,A one-family house detached from any other house,Cellphone only,4,0,1,1,0,2,"$10,000 to under $20,000",High school diploma or less,"Less than $50,000",Not employed,Married/co-habitating,Hispanic,18 to 29,0
783,1,149867,Lean Democrat,Good,Fair,Fair,Fair,Fair,Mostly,Sometimes,Moderate,7,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,More or less satisfied,Worse,Average,Somewhat agree,Somewhat worse,Pretty happy,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,,,,,Yes,Yes,No,,Yes,,Yes,,,,Yes,No,Yes,No,No,No,Most of the time,Only a few,No,No,No,"No, I receive no pay",No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,,,,,,,Both,Both,,Both,I decided,,Yes,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Strongly agree,22JUL20:22:19:59,22JUL20:23:01:24,32,Web Interview,English,Desktop,Female,60+,65-74,Some college,Married,Working - self-employed,South,West South Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,2,0,0,0,0,2,"$100,000 to under $150,000",Some college,"$100,000 or more",Employed,Married/co-habitating,"White, non-Hispanic",65 or older,0
2042,1,147016,Lean Republican,Very good,Very good,Very good,Very good,Very good,Completely,Sometimes,Mild,0 - No pain,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Almost never,Very often,Sometimes,Almost never,Never,Never,Never,More or less satisfied,Stayed the same,Average,Somewhat disagree,No children,Pretty happy,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,,,,No,No,No,No,,Yes,No,,,,,,No,Yes,Yes,No,No,Occasionally,Only a few,No,No,Yes,"Yes, I receive full pay but do not have to take leave",Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,No,No,No,No,No,Agree,Strongly agree,Agree,Agree,24JUL20:09:32:45,24JUL20:09:38:53,6,Web Interview,English,Smartphone,Female,30-44,35-44,BA or above,Never married,Working - as a paid employee,South,West South Central,Metro Area,Internet Household,Occupied without payment of cash rent,A building with 2 or more apartments,Cellphone only,2,0,0,0,0,2,"$20,000 to under $30,000",Bachelors degree or more,"Less than $50,000",Employed,Not married,Hispanic,40 to 59,0
1925,1,84445,Strong Democrat,Very good,Very good,Very good,Good,Very good,Completely,Rarely,Mild,1,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Almost never,Very often,Fairly often,Almost never,Sometimes,Sometimes,Rarely,More or less satisfied,Stayed the same,Below average,Somewhat agree,Somewhat worse,Pretty happy,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,,,,No,,,Yes,,,,,,,,No,Yes,Yes,No,No,Often,Only a few,No,No,Yes,"No, I receive no pay",No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,I decided,,Not sure,No,No,No,No,No,No,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,26JUL20:13:00:52,26JUL20:13:07:47,7,Web Interview,English,Smartphone,Male,30-44,35-44,Some college,Living with partner,Working - as a paid employee,South,West South Central,Non-Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,2,0,0,0,0,2,"$30,000 to under $40,000",Some college,"Less than $50,000",Employed,Married/co-habitating,"White, non-Hispanic",30 to 39,0
2909,6,781559,Moderate Democrat,Excellent,Excellent,Fair,Fair,Fair,Moderately,Often,Severe,3,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Very often,Almost never,Never,Sometimes,Sometimes,Often,Very often,Not at all satisfied,Stayed the same,Below average,Neither agree nor disagree,About the same,Not too happy,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,No,No,No,No,Often,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,"Some possible symptoms, but no diagnosis by doctor",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,Both,,,,,,,,Not sure,No,No,No,No,No,No,Strongly agree,Disagree,Strongly agree,Strongly disagree,09AUG20:01:06:48,09AUG20:01:20:47,9,Web Interview,English,Smartphone,Female,18-29,18-24,HS graduate or equivalent,Living with partner,Not working - looking for work,South,West South Central,Non-Metro Area,Internet Household,Rented for cash,A one-family house detached from any other house,Cellphone only,5,0,3,0,0,2,"$10,000 to under $20,000",High school diploma or less,"Less than $50,000",Not employed,Married/co-habitating,"White, non-Hispanic",18 to 29,0
1922,1,122094,Lean Democrat,Good,Good,Very good,Good,Fair,Completely,Never,None,5,Yes,SKIPPED ON WEB,Yes,No,Yes,No,No,No,Yes,No,Never,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,Never,Satisfied,Stayed the same,Average,Neither agree nor disagree,About the same,SKIPPED ON WEB,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,No,No,No,No,No,Rarely,SKIPPED ON WEB,SKIPPED ON WEB,No,Yes,"No, I receive no pay",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,SKIPPED ON WEB,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,SKIPPED ON WEB,No,No,No,No,No,No,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,23JUL20:04:57:24,23JUL20:05:03:07,6,Web Interview,English,Desktop,Female,45-59,45-54,Some college,Married,Working - as a paid employee,South,West South Central,Metro Area,Internet Household,Rented for cash,A one-family house detached from any other house,"Have cellphone, but mostly use landline",2,0,0,0,0,2,"$50,000 to under $75,000",Some college,"$50,000 to under $100,000",Employed,Married/co-habitating,"African American, non-Hispanic",40 to 59,0
1007,0,25709,Strong Democrat,Very good,Good,Excellent,Excellent,Very good,Moderately,Often,Severe,6,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Sometimes,Sometimes,Fairly often,Almost never,Never,Never,Sometimes,Satisfied,Worse,Average,Somewhat agree,About the same,Very happy,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,,,Yes,,Yes,Yes,Yes,Yes,Yes,,,,No,,,Yes,Yes,Yes,Yes,No,Occasionally,None,No,No,No,"No, I receive no pay",Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,,,,,,Both,,Both,,,,,Yes,No,No,No,No,No,No,Strongly agree,Disagree,Strongly agree,Disagree,27JUL20:09:30:59,27JUL20:09:39:56,9,Web Interview,English,Smartphone,Female,30-44,25-34,Some college,Married,Not working - disabled,South,West South Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,6,0,1,1,0,3,"$50,000 to under $75,000",Some college,"$50,000 to under $100,000",Not employed,Married/co-habitating,"White, non-Hispanic",30 to 39,0
996,0,51629,Lean Democrat,Good,Fair,Good,Good,Good,Completely,Rarely,Moderate,2,No,No,Yes,No,Yes,Yes,No,No,No,Yes,Almost never,Very often,Fairly often,Never,Rarely,Rarely,Never,More or less satisfied,Better,Below average,Somewhat disagree,Somewhat worse,Pretty happy,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,,Yes,No,No,,,,,Yes,,,,,,,No,No,Yes,No,No,Most of the time,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,No,No,No,No,No,No,Agree,Disagree,Neither agree nor disagree,Strongly disagree,22JUL20:15:23:10,22JUL20:15:34:43,12,Web Interview,English,Smartphone,Male,60+,55-64,Some college,Married,Not working - retired,South,West South Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have cellphone, but mostly use landline",2,0,0,0,0,2,"$40,000 to under $50,000",Some college,"Less than $50,000",Not employed,Married/co-habitating,"White, non-Hispanic",60 to 64,0
3294,2,214390,Lean Republican,Very good,Good,Very good,Excellent,Very good,Completely,Never,None,1,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Almost never,Very often,Very often,Almost never,Never,Never,Never,Satisfied,Better,Above average,Strongly agree,Somewhat better,Very happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,No,No,Yes,No,No,Often,Some,No,No,Yes,"Yes, I use paid leave",Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,No,No,No,No,No,No,No,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Agree,22JUL20:14:07:34,22JUL20:14:20:56,14,Web Interview,English,Desktop,Female,45-59,45-54,BA or above,Divorced,Working - as a paid employee,South,West South Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",3,0,0,0,0,3,"$150,000 or more",Bachelors degree or more,"$100,000 or more",Employed,Not married,Other,40 to 59,0
3444,1,162501,Don't Lean/Independent/None,Fair,Fair,Fair,Fair,Fair,A little,Often,Moderate,4,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Fairly often,Almost never,Almost never,Fairly often,Often,Often,Often,Not at all satisfied,Worse,Far below average,Somewhat disagree,Somewhat worse,Not too happy,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,,Yes,,,Yes,Yes,Yes,,,,No,,,,,Yes,No,Yes,Yes,No,Occasionally,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,,,,Both,,Both,,Both,Both,Both,,,Not sure,Yes,No,No,No,No,No,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,25JUL20:10:40:30,25JUL20:10:56:56,17,Web Interview,English,Smartphone,Female,30-44,35-44,HS graduate or equivalent,Divorced,Not working - other,South,West South Central,Metro Area,Non-internet household,Occupied without payment of cash rent,A building with 2 or more apartments,Cellphone only,2,0,0,0,0,2,"$10,000 to under $20,000",High school diploma or less,"Less than $50,000",Not employed,Not married,Hispanic,40 to 59,0
